artist,artist_id,album_id,album_name,album_type,track_id,track_name,isrc,release_date,release_year,popularity,duration_ms,duration_min,explicit,disc_number,track_number,song_age_years,staying_index
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,0GsRx0gPft6RmijIwMsKmG,Friday (feat.Jang Yi-jeong),KRA381205838,2013-12-20,2013,53,217129,3.6188166666666666,False,1,1,12,4.076923076923077
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,2Tw2V8Ps4GuzZfcSwJufQ8,Crayon,KRA381205839,2013-12-20,2013,30,193854,3.2309,False,1,2,12,2.3076923076923075
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,6qIJlfx7FTOrTI9GpyyDlp,Love of B,KRA381205840,2013-12-20,2013,27,191346,3.1891,False,1,3,12,2.076923076923077
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,3TptUUofhpj36m67TF1oPV,Everybody has secrets (feat. GAIN),KRA381205841,2013-12-20,2013,27,229407,3.82345,False,1,4,12,2.076923076923077
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,1e6diPLFGEVPwbMbt73Dbv,Between the lips (50cm),KRA381205842,2013-12-20,2013,28,170762,2.846033333333333,False,1,5,12,2.1538461538461537
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,2zh6PFo4DiGQA6GHfhyGsV,The Red Shoes,KRA381205843,2013-12-20,2013,30,254249,4.2374833333333335,False,1,6,12,2.3076923076923075
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,5fClGwV57GC2efm64bJ5Mm,Modern Times,KRA381205844,2013-12-20,2013,29,205557,3.42595,False,1,7,12,2.230769230769231
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,7aU1spmYtcpbsITNCoxZgv,Bad Day,KRA381205845,2013-12-20,2013,28,232751,3.879183333333333,False,1,8,12,2.1538461538461537
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,30hPutnuwAqfnW3aYr2BtE,Obliviate,KRA381205846,2013-12-20,2013,28,190223,3.1703833333333336,False,1,9,12,2.1538461538461537
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,2IX0gGA7fwWcjfn2IKS4Nt,"Walk with me, girl (feat. Choi Baek-ho)",KRA381205847,2013-12-20,2013,25,300042,5.0007,False,1,10,12,1.9230769230769231
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,2leIzJRNFAhoFL1h1gGt6j,Havana,KRA381205848,2013-12-20,2013,27,249103,4.151716666666666,False,1,11,12,2.076923076923077
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,5Dz93wmNgtDbNb5YyQxmsb,A Gloomy Clock (feat. Jong-hyun),KRA381205849,2013-12-20,2013,28,168124,2.8020666666666667,False,1,12,12,2.1538461538461537
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,5A8bHXi3b01rA8A24yIzI2,Daydream (feat. Yang Hee-eun),KRA381205850,2013-12-20,2013,24,220786,3.6797666666666666,False,1,13,12,1.8461538461538463
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,13gJpKdOhieATKK3EaNDdz,Wait,KRA381205851,2013-12-20,2013,22,150935,2.5155833333333333,False,1,14,12,1.6923076923076923
IU,3HqSLMAZ3g3d5poNaI7GOU,56MqewtCUq5bplrqEYTVL0,Modern Times – Epilogue,album,3KEVMEREcbQBAksOqlmyv8,(Bonus Track) Voice Mail (Korean Version),KRA381205852,2013-12-20,2013,26,246151,4.102516666666666,False,1,15,12,2.0
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,7b3p9nGAWa2fByucNemToA,Love of B,KRA381205192,2013-10-08,2013,31,191346,3.1891,False,1,1,12,2.3846153846153846
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,77G9qV8GyL4tX1KQCBWV7d,Everybody has secrets (feat. GAIN),KRA381205193,2013-10-08,2013,28,229407,3.82345,False,1,2,12,2.1538461538461537
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,5K8D8VKWxLlS9irhfGlIEi,Between the lips (50cm),KRA381205194,2013-10-08,2013,34,170762,2.846033333333333,False,1,3,12,2.6153846153846154
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,3atsk5EWI5fNxLMIJnfYfJ,The Red Shoes,KRA381205195,2013-10-08,2013,40,254249,4.2374833333333335,False,1,4,12,3.076923076923077
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,38Dwg8OrUClCZl2wzUKrmi,Modern Times,KRA381205196,2013-10-08,2013,35,205557,3.42595,False,1,5,12,2.6923076923076925
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,0EqSyrpWl672SesSbx598X,Bad Day,KRA381205197,2013-10-08,2013,33,232751,3.879183333333333,False,1,6,12,2.5384615384615383
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,2RENeWPEosqVewFaHSNnjT,Obliviate,KRA381205198,2013-10-08,2013,39,190223,3.1703833333333336,False,1,7,12,3.0
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,3uvIRiDntXqsXxy6UICVlS,"Walk with me, girl (feat. Choi Baek-ho)",KRA381205199,2013-10-08,2013,23,300042,5.0007,False,1,8,12,1.7692307692307692
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,5tW1WVLeSj61qexZmyb1il,Havana,KRA381205200,2013-10-08,2013,36,249103,4.151716666666666,False,1,9,12,2.769230769230769
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,5mqINYGiOhoHXdc5nCeR4d,A Gloomy Clock (feat. Jong-hyun),KRA381205201,2013-10-08,2013,36,168124,2.8020666666666667,False,1,10,12,2.769230769230769
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,5TjV9Mx486FBvFW9n4IR2m,Daydream (feat. Yang Hee-eun),KRA381205202,2013-10-08,2013,30,220786,3.6797666666666666,False,1,11,12,2.3076923076923075
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,1yARaM7hPx3hQub4wIBY15,Wait,KRA381205203,2013-10-08,2013,22,150935,2.5155833333333333,False,1,12,12,1.6923076923076923
IU,3HqSLMAZ3g3d5poNaI7GOU,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,album,0MMUVb6JJzOtMyTx9qrAjy,(Bonus Track) Voice Mail (Korean Version),KRA381205204,2013-10-08,2013,33,246151,4.102516666666666,False,1,13,12,2.5384615384615383
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,38HJ2NhRdr68S1UAi9r3vc,Secret,KRA381002288,2011-11-29,2011,33,246772,4.112866666666666,False,1,1,14,2.2
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,79PkC8ii2W7Grvvkqazgf3,Sleeping Prince (feat. Yoon Sang),KRA381002289,2011-11-29,2011,24,216759,3.61265,False,1,2,14,1.6
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,3kgK9B823Y50ckCgBGDNTu,Holding A Star In My Heart (feat. Kim Gwang-Jin),KRA381002290,2011-11-29,2011,26,240345,4.00575,False,1,3,14,1.7333333333333334
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,37S86pw74OH8j96ZmMnrpR,YOU&I,KRA381002291,2011-11-29,2011,51,241839,4.03065,False,1,4,14,3.4
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,36PSn3k7YPTVWN5YdEpO4x,Wallpaper Pattern,KRA381002292,2011-11-29,2011,26,222865,3.7144166666666667,False,1,5,14,1.7333333333333334
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,7DC64C720P0UiWasMXpIiS,Uncle (feat. Lee Juck),KRA381002293,2011-11-29,2011,24,206399,3.439983333333333,False,1,6,14,1.6
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,0XVcGTecjLl6p8Am7nx2Ch,Wisdom Tooth,KRA381002294,2011-11-29,2011,24,215332,3.5888666666666666,False,1,7,14,1.6
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,0VhAW8noO9tNKg5mwaDjIC,Everything's Alright (feat. Kim Hyun-Cheol),KRA381002295,2011-11-29,2011,25,215212,3.586866666666667,False,1,8,14,1.6666666666666667
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,3Rceql5j6lhnygLVthRbcD,Last Fantasy,KRA381002167,2011-11-29,2011,31,369705,6.16175,False,1,9,14,2.066666666666667
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,6DumtENJgebiGQbUuY0wjU,Teacher (feat. Ra.D),KRA381002296,2011-11-29,2011,23,243239,4.053983333333333,False,1,10,14,1.5333333333333334
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,5ysnDmK9qdG4oCNZYeVNSy,The Abandoned,KRA381002297,2011-11-29,2011,23,196065,3.26775,False,1,11,14,1.5333333333333334
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,3K2qsjNSynFOx2XHTHGXT2,4AM,KRA381002298,2011-11-29,2011,24,183985,3.0664166666666666,False,1,12,14,1.6
IU,3HqSLMAZ3g3d5poNaI7GOU,149BHv6qAyMgJ483vPi77C,Last Fantasy,album,76xG9kPexjMDPEPUpojsms,L'amant,KRA381002299,2011-11-29,2011,23,352932,5.8822,False,1,13,14,1.5333333333333334
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,7bsNhzXyqkgr64SibwXbGD,Red Sneakers,KRA382502932,2025-05-27,2025,52,206026,3.4337666666666666,False,1,1,0,52.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,3iJxBDym1SeqNqJqnvreHK,Never Ending Story,KRA382502933,2025-05-27,2025,60,224026,3.7337666666666665,False,1,2,0,60.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,64OBIfBNnGEQ22tMgk93YE,October 4th,KRA382502934,2025-05-27,2025,50,232026,3.8671,False,1,3,0,50.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,6OPd1gGT2gRadClWhzcPit,Last Scene (Feat. Wonstein),KRA382502935,2025-05-27,2025,52,243000,4.05,False,1,4,0,52.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,6AF3XZYqQXe8ZeohNrbFXH,A Beautiful Person (Feat. Balming Tiger),KRA382502936,2025-05-27,2025,54,210000,3.5,False,1,5,0,54.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4TeDL95L9OTCpYnuQwlrwY,"A flower bookmark, Pt. 3",single,6tmlmf1h3v9mIJqPAlCbzY,Square's dream,KRA382502937,2025-05-27,2025,53,201013,3.350216666666667,False,1,6,0,53.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4HAR2j5k5ZFxlqDsYamKVk,When Life Gives you Tangerines OST from the Netflix Series - Chapter 3,single,799r6wVHx3xbMs1XT8MaG9,Midnight Walk,QZ8BZ2512694,2025-03-22,2025,49,194226,3.2371,False,1,1,0,49.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4HAR2j5k5ZFxlqDsYamKVk,When Life Gives you Tangerines OST from the Netflix Series - Chapter 3,single,56tHSb0gP5lEKIgobG4jWk,My Love by My Side,QZ8BZ2512692,2025-03-22,2025,45,295279,4.921316666666667,False,1,2,0,45.0
IU,3HqSLMAZ3g3d5poNaI7GOU,4HAR2j5k5ZFxlqDsYamKVk,When Life Gives you Tangerines OST from the Netflix Series - Chapter 3,single,74Jyc0aMo2xn7MILBbqKcd,My Love by My Side (Inst.),QZ8BZ2512693,2025-03-22,2025,24,295279,4.921316666666667,False,1,3,0,24.0
IU,3HqSLMAZ3g3d5poNaI7GOU,08CvAj58nVMpq1Nw7T6maj,The Winning,single,1c6kkrWnpy68eYDfBdxNtF,Shopper,KRA382401058,2024-02-20,2024,51,215720,3.5953333333333335,False,1,1,1,25.5
IU,3HqSLMAZ3g3d5poNaI7GOU,08CvAj58nVMpq1Nw7T6maj,The Winning,single,0UTtK6hregIBOsefavRI26,Holssi,KRA382401059,2024-02-20,2024,52,190786,3.1797666666666666,False,1,2,1,26.0
IU,3HqSLMAZ3g3d5poNaI7GOU,08CvAj58nVMpq1Nw7T6maj,The Winning,single,20uUaRkfRJZG15mXfn7LaU,"Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim)",KRA382401060,2024-02-20,2024,49,226760,3.779333333333333,False,1,3,1,24.5
IU,3HqSLMAZ3g3d5poNaI7GOU,08CvAj58nVMpq1Nw7T6maj,The Winning,single,53g7ZIvZE47H9pwXPFYMCH,Love wins all,KRA382400642,2024-02-20,2024,49,271080,4.518,False,1,4,1,24.5
IU,3HqSLMAZ3g3d5poNaI7GOU,08CvAj58nVMpq1Nw7T6maj,The Winning,single,0NnXG9qhpf0E6elVQdWLE7,I stan U,KRA382401061,2024-02-20,2024,52,192573,3.20955,False,1,5,1,26.0
IU,3HqSLMAZ3g3d5poNaI7GOU,2bwwRhKbLeD3LvNDXauV2T,Love wins all,single,0djkJ3iAARXRCbfbwwVc3o,Love wins all,KRA382400642,2024-01-24,2024,67,271080,4.518,False,1,1,1,33.5
IU,3HqSLMAZ3g3d5poNaI7GOU,1l12B55qdesQorPcQLJDRo,People Pt.2 (feat. IU),single,4EaQ0ouIydfeAgQUz284EF,People Pt.2 (feat. IU),USA2P2310695,2023-04-07,2023,58,213995,3.5665833333333334,False,1,1,2,19.333333333333332
IU,3HqSLMAZ3g3d5poNaI7GOU,6gdnJ11QQyvpVljTUR3BWw,Mother Nature (H₂O),single,7KZThhMaRjQpB9x6yIJvZ8,Mother Nature (H₂O),KRA382202983,2022-01-27,2022,38,232586,3.8764333333333334,False,1,1,3,9.5
IU,3HqSLMAZ3g3d5poNaI7GOU,3ivhPVStd9RrtczBFwjkMQ,Pieces,single,02SbQgZbzMoylPoGr32ugF,Drama,KRA382164349,2021-12-29,2021,46,128106,2.1351,False,1,1,4,9.2
IU,3HqSLMAZ3g3d5poNaI7GOU,3ivhPVStd9RrtczBFwjkMQ,Pieces,single,2qd4cLpENPf0gBia8WFi0m,Next Stop,KRA382164350,2021-12-29,2021,43,236480,3.941333333333333,False,1,2,4,8.6
IU,3HqSLMAZ3g3d5poNaI7GOU,3ivhPVStd9RrtczBFwjkMQ,Pieces,single,2y4hHM6c48Qzk0bqh33XfB,Winter Sleep,KRA382164351,2021-12-29,2021,46,262120,4.368666666666667,False,1,3,4,9.2
IU,3HqSLMAZ3g3d5poNaI7GOU,3ivhPVStd9RrtczBFwjkMQ,Pieces,single,1t9FZ4govN4TS6RcA6QpYH,You,KRA382164352,2021-12-29,2021,41,206373,3.43955,False,1,4,4,8.2
IU,3HqSLMAZ3g3d5poNaI7GOU,3ivhPVStd9RrtczBFwjkMQ,Pieces,single,56Tn22SAFIGYpyHrf7TV0X,Love Letter,KRA382164353,2021-12-29,2021,41,238333,3.9722166666666667,False,1,5,4,8.2
IU,3HqSLMAZ3g3d5poNaI7GOU,7ed3SknyDqNz4XkPHNu4Fb,strawberry moon,single,2g0LdZQce9xlcHb1mBJyuz,strawberry moon,KRA382163256,2021-10-19,2021,55,205333,3.4222166666666665,False,1,1,4,11.0
IU,3HqSLMAZ3g3d5poNaI7GOU,3mtDgtcl4bxDN73kIM216g,Celebrity,single,4RewTiGEGoO7FWNZUmp1f4,Celebrity,KRA382100464,2021-01-27,2021,55,195546,3.2591,False,1,1,4,11.0
IU,3HqSLMAZ3g3d5poNaI7GOU,5hytFjwacV5ObltOLMAqfA,I-LAND Part.1 Signal Song,single,4YvtgtEH5E1pahZu9uzKRy,Into the I-LAND,KRA382002102,2020-06-19,2020,49,217322,3.6220333333333334,False,1,1,5,8.166666666666666
IU,3HqSLMAZ3g3d5poNaI7GOU,5vJNAlQeTf9lsulO1YlmSt,eight,single,0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),KRA382001418,2020-05-06,2020,66,167573,2.792883333333333,False,1,1,5,11.0
IU,3HqSLMAZ3g3d5poNaI7GOU,29KU88wZtAigritdYGvgPk,Crash Landing on You OST Part 11,single,6dGsBRuavumBs5BghcXF3D,Give You My Heart,KRA382000388,2020-02-15,2020,54,280360,4.672666666666666,False,1,1,5,9.0
IU,3HqSLMAZ3g3d5poNaI7GOU,29KU88wZtAigritdYGvgPk,Crash Landing on You OST Part 11,single,5TDu5bIw976Qhkp5tWhpbH,Give You My Heart (Inst.),KRA382000389,2020-02-15,2020,29,280360,4.672666666666666,False,1,2,5,4.833333333333333
IU,3HqSLMAZ3g3d5poNaI7GOU,7Kudn82wLhfFfxLVhi9VhA,First Winter,single,5eWw4OyW26hL51XFSTkTPg,First Winter,KRA381905105,2019-12-09,2019,34,240853,4.014216666666667,False,1,1,6,4.857142857142857
IU,3HqSLMAZ3g3d5poNaI7GOU,7Kudn82wLhfFfxLVhi9VhA,First Winter,single,2eKMGdNO0olW11K4x36WHL,First Winter (Inst.),KRA381905106,2019-12-09,2019,15,240840,4.014,False,1,2,6,2.142857142857143
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,1jsY6pQeNaEConZWGau1L4,unlucky,KRA381904702,2019-11-18,2019,46,231133,3.8522166666666666,False,1,1,6,6.571428571428571
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,3TGNR8la5ydvd6PaXnEpzH,The visitor,KRA381904703,2019-11-18,2019,42,231186,3.8531,False,1,2,6,6.0
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,KRA381904704,2019-11-18,2019,63,217053,3.61755,False,1,3,6,9.0
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,2qKZnheMe0HhqYC1XJcdaA,above the time,KRA381904705,2019-11-18,2019,47,300733,5.012216666666666,False,1,4,6,6.714285714285714
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,7BUtoP9NXEe7MgWvIG2KGE,Lullaby,KRA381904706,2019-11-18,2019,46,261720,4.362,False,1,5,6,6.571428571428571
IU,3HqSLMAZ3g3d5poNaI7GOU,2xEH7SRzJq7LgA0fCtTlxH,Love poem,single,7HrE6HtYNBbGqp5GmHbFV0,Love poem,KRA381904707,2019-11-18,2019,52,258238,4.303966666666667,False,1,6,6,7.428571428571429
IU,3HqSLMAZ3g3d5poNaI7GOU,4ghBzVOTFoeKPPmyNKjVtI,BBIBBI,single,4as4XEOR03oGm1STUKl6pa,BBIBBI,KRA381801523,2018-10-10,2018,62,194426,3.2404333333333333,False,1,1,7,7.75
IU,3HqSLMAZ3g3d5poNaI7GOU,4QvzYMXuU58cNpFrRQ9Aqi,가을 아침 [Gaeul Achim] : Autumn morning,single,100N8P8WYnz9eCYuLYGflV,Autumn morning,KRA381702215,2017-09-22,2017,46,218884,3.648066666666667,False,1,1,8,5.111111111111111
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,1MYvjx60rkxZm5oHEPKqgz,Autumn Morning,KRA381702215,2017-09-22,2017,35,218884,3.648066666666667,False,1,1,8,3.888888888888889
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,5F6nAnNIsRk9QbPOx9t11B,Secret Garden,KRA381702216,2017-09-22,2017,44,224791,3.7465166666666665,False,1,2,8,4.888888888888889
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,546tamGotuR5Mhbe35ONAv,Sleepless Rainy Night,KRA381702217,2017-09-22,2017,42,266516,4.441933333333333,False,1,3,8,4.666666666666667
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,0EOWckhigz9Fd2qS5Foiqh,Last Night Story,KRA381702218,2017-09-22,2017,38,233050,3.8841666666666668,False,1,4,8,4.222222222222222
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,7eYOlisXhujmfxRU084aXM,By the Stream,KRA381702219,2017-09-22,2017,31,337591,5.626516666666666,False,1,5,8,3.4444444444444446
IU,3HqSLMAZ3g3d5poNaI7GOU,4B3UIkrohpUIxyVCCgLrEI,"A flower bookmark, Pt. 2",single,1KFlYzWk8EMJY94RzM84MC,Everyday with You,KRA381702220,2017-09-22,2017,36,224798,3.7466333333333335,False,1,6,8,4.0
IU,3HqSLMAZ3g3d5poNaI7GOU,7FAE4ouRCAkeD6rjCmA8DE,Can't Love You Anymore,single,4twllsTUoTAFxiVeq3bNjq,Can't Love You Anymore (With OHHYUK),KRA381700734,2017-04-07,2017,48,195230,3.253833333333333,False,1,1,8,5.333333333333333
IU,3HqSLMAZ3g3d5poNaI7GOU,1zQnkQc68sQj2Ns5GIuxld,Through the Night,single,1Bb6jVrsg8cXxMCBxIWJUn,Through the Night,KRA381700611,2017-03-24,2017,45,253293,4.22155,False,1,1,8,5.0
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,2FDTnypxiwIZNjoO9T1j6O,Shoes,KRA381500391,2015-10-23,2015,35,215205,3.58675,False,1,1,10,3.1818181818181817
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,1dwOTQnBuN8LeVX4jNwJXS,Zezé,KRA381500392,2015-10-23,2015,36,190711,3.178516666666667,False,1,2,10,3.272727272727273
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,3YkDslZvvMixTwgDId0aYB,Twenty-three,KRA381500393,2015-10-23,2015,50,194325,3.23875,False,1,3,10,4.545454545454546
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,6Ig42GJlpNtP77kGIXYZc4,The shower,KRA381500394,2015-10-23,2015,44,247106,4.118433333333333,False,1,4,10,4.0
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,1dlKwoKIZkDPqFZJfR4PeV,Red Queen (feat. Zion.T),KRA381500395,2015-10-23,2015,34,212518,3.5419666666666667,False,1,5,10,3.090909090909091
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,3Sc3OHN2EnhsKwzt7hMFKQ,Knees,KRA381500396,2015-10-23,2015,47,282887,4.714783333333333,False,1,6,10,4.2727272727272725
IU,3HqSLMAZ3g3d5poNaI7GOU,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,single,4ogMtogPGtC1VwKRNiHymx,Glasses,KRA381500397,2015-10-23,2015,34,196556,3.275933333333333,False,1,7,10,3.090909090909091
IU,3HqSLMAZ3g3d5poNaI7GOU,3NYm5NdVNZsXNfn0ZVezWb,heart,single,5ktwBE88NKZSfmk6Lw2KhS,heart,KRA381210677,2015-05-18,2015,46,166933,2.782216666666667,False,1,1,10,4.181818181818182
IU,3HqSLMAZ3g3d5poNaI7GOU,1hzwT3xpQGAH6qnanzcl30,SOGYEOKDONG,single,5Qz6JiSYJkiHFoVGqUzngr,SOGYEOKDONG,KRA381208969,2014-10-02,2014,33,232352,3.872533333333333,False,1,1,11,2.75
IU,3HqSLMAZ3g3d5poNaI7GOU,0BYxLmslgHrs6fIPnKOyql,Summer Love,single,257lmN21fBE1NeNwKekXSZ,Summer Love,KRA381208399,2014-06-30,2014,32,213289,3.5548166666666665,False,1,1,11,2.6666666666666665
IU,3HqSLMAZ3g3d5poNaI7GOU,0BYxLmslgHrs6fIPnKOyql,Summer Love,single,48ejosRh7H7v1cKEcQjKBn,Summer Love (Instrumental),KRA381208400,2014-06-30,2014,12,213289,3.5548166666666665,False,1,2,11,1.0
IU,3HqSLMAZ3g3d5poNaI7GOU,460uGpon2JwPfRgDohV2bP,A flower bookmark,single,2jDnaEpQI6xjahWZzeVyaM,My old story,KRA381207663,2014-05-16,2014,54,213890,3.5648333333333335,False,1,1,11,4.5
IU,3HqSLMAZ3g3d5poNaI7GOU,460uGpon2JwPfRgDohV2bP,A flower bookmark,single,2MlKto2mLQLm46plxkByCM,Flower,KRA381207664,2014-05-16,2014,28,179905,2.9984166666666665,False,1,2,11,2.3333333333333335
IU,3HqSLMAZ3g3d5poNaI7GOU,460uGpon2JwPfRgDohV2bP,A flower bookmark,single,7rx1DA57CL4nGS3AnFGjgJ,Pierrot laughs at us,KRA381207665,2014-05-16,2014,35,233613,3.89355,False,1,3,11,2.9166666666666665
IU,3HqSLMAZ3g3d5poNaI7GOU,460uGpon2JwPfRgDohV2bP,A flower bookmark,single,2e9GsDKqjTGRbv6lI3mK9E,When love passes by,KRA381207666,2014-05-16,2014,37,240718,4.011966666666667,False,1,4,11,3.0833333333333335
IU,3HqSLMAZ3g3d5poNaI7GOU,460uGpon2JwPfRgDohV2bP,A flower bookmark,single,3ucfniv4fLB3RPA6N9iLM2,Meaning of you,KRA381207667,2014-05-16,2014,49,195631,3.2605166666666667,False,1,5,11,4.083333333333333
